status,failure,completed_windows,wall_seconds,simulation_seconds,sampled_peak_process_rss_bytes,body_metrics,total_food,total_collision_substeps,total_motor_energy_demand,remaining_food,physical_energy_debit,physical_energy_debit_status,family,condition,environment_seed,controller,allocation,windows,protocol_sha256,trajectory,trajectory_sha256
completed,,75,0.23268962500151247,1.5,450592768,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.03545436782762408,""final_simulated_energy"":0.4946552856153295,""food"":0.2954570746421813,""inference_mean_ms"":0.18084613412308198,""inference_wall_seconds"":0.013563460059231147,""motor_energy_demand"":0.003073251705761068,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.2954570746421813,0,0.003073251705761068,0.40454292535781883,0.0,not_applicable,stress,clean,190015,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190015.npz,c7351cf1566430bf8765e50bbd0b04127398ed1e14c1e03ee5bfe84a0278a60a
completed,,75,0.23794133300543763,1.5,450625536,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11818009018898011,""final_simulated_energy"":0.34351083730697585,""food"":0.0,""inference_mean_ms"":0.204663904538999,""inference_wall_seconds"":0.015349792840424925,""motor_energy_demand"":0.006489162693023681,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006489162693023681,0.7,0.0,not_applicable,stress,clean,190016,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190016.npz,928e53caa93523c64b68a6b103bb75f17fe68afaca24cc42868a47ca9b4a828d
completed,,75,0.24391358299180865,1.5,450641920,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11829642370343209,""final_simulated_energy"":0.3435072844685616,""food"":0.0,""inference_mean_ms"":0.19526502777201435,""inference_wall_seconds"":0.014644877082901075,""motor_energy_demand"":0.006492715531438591,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006492715531438591,0.7,0.0,not_applicable,stress,clean,190017,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190017.npz,fee292f9b5947c9fccf762ffcf6ac0c7da7ca04230d0b8cd119ca2c229d8d378
completed,,75,0.23818383298930712,1.5,450641920,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11815926015377044,""final_simulated_energy"":0.34351162069201424,""food"":0.0,""inference_mean_ms"":0.19022226838084558,""inference_wall_seconds"":0.014266670128563419,""motor_energy_demand"":0.0064883793079853055,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.0064883793079853055,0.7,0.0,not_applicable,stress,clean,190018,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190018.npz,ff2c04e69190fd06166ebe5045d2ca3611b8f0b36cc65d69cf69c9eda776e54f
completed,,75,0.23357079198467545,1.5,450658304,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11833483934402467,""final_simulated_energy"":0.3435061942547558,""food"":0.0,""inference_mean_ms"":0.18446058694583675,""inference_wall_seconds"":0.013834544020937756,""motor_energy_demand"":0.006493805745244025,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006493805745244025,0.7,0.0,not_applicable,stress,clean,190019,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190019.npz,bd780062ee4c59b37203f621799e0dbea0f55751ff56ca84083f168818af2c68
completed,,75,0.24008216700167395,1.5,450658304,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11829640701413155,""final_simulated_energy"":0.3435070018728077,""food"":0.0,""inference_mean_ms"":0.19516058654213944,""inference_wall_seconds"":0.014637043990660459,""motor_energy_demand"":0.006492998127192258,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006492998127192258,0.7,0.0,not_applicable,stress,clean,190020,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190020.npz,1e9a92a364c1e08e14aa03782acf9e83630668ffe04edb65141232b071c47545
completed,,75,0.2416445409762673,1.5,450658304,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11813842564821243,""final_simulated_energy"":0.3435120098087192,""food"":0.0,""inference_mean_ms"":0.19551114722465474,""inference_wall_seconds"":0.014663336041849107,""motor_energy_demand"":0.006487990191280842,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006487990191280842,0.7,0.0,not_applicable,stress,clean,190021,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190021.npz,91bfb830025a1e6443e19ffa56c813f9ba70f71f0dad267ef3af776562e4aa09
completed,,75,0.24000945800798945,1.5,450674688,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11829394310712815,""final_simulated_energy"":0.3435073825690145,""food"":0.0,""inference_mean_ms"":0.18854049306052428,""inference_wall_seconds"":0.01414053697953932,""motor_energy_demand"":0.006492617430984973,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006492617430984973,0.7,0.0,not_applicable,stress,clean,190022,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190022.npz,6c1969b752a69ba72522228c1ec1f87170aef0780cead4671b1e9308ef3f7d87
completed,,75,0.2405371670029126,1.5,450674688,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11826320797204971,""final_simulated_energy"":0.34350793305903704,""food"":0.0,""inference_mean_ms"":0.1861388263447831,""inference_wall_seconds"":0.013960411975858733,""motor_energy_demand"":0.0064920669409632694,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.0064920669409632694,0.7,0.0,not_applicable,stress,clean,190023,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190023.npz,3f79d7929c19164a88e07b60350e192ef7524ef030d78ba21e92e8f8f2dca414
completed,,75,0.2439597079937812,1.5,450674688,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11822295650839806,""final_simulated_energy"":0.34350962679073205,""food"":0.0,""inference_mean_ms"":0.19361670672272643,""inference_wall_seconds"":0.014521253004204482,""motor_energy_demand"":0.0064903732092678555,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.0064903732092678555,0.7,0.0,not_applicable,stress,clean,190024,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190024.npz,1fa5b98401e67df6554afa0b2e646393b3452708425280aecfce024e58ba9e11
completed,,75,0.2436231249885168,1.5,450691072,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11848948195576668,""final_simulated_energy"":0.3435012185646592,""food"":0.0,""inference_mean_ms"":0.19856436139283082,""inference_wall_seconds"":0.01489232710446231,""motor_energy_demand"":0.006498781435340642,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006498781435340642,0.7,0.0,not_applicable,stress,clean,190025,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190025.npz,f7222952b6f1ee7150e4b9cde04c47f3d5adb836c5c8437ffbbad73b8d5f914e
completed,,75,0.24084283399861306,1.5,450691072,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11835181668400764,""final_simulated_energy"":0.3435056947280468,""food"":0.0,""inference_mean_ms"":0.18593613368769485,""inference_wall_seconds"":0.013945210026577115,""motor_energy_demand"":0.006494305271953343,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006494305271953343,0.7,0.0,not_applicable,stress,clean,190026,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190026.npz,71eac7885268095c8cca0aabb478685c48bacefe85204173e4cc18efaef685cf
completed,,75,0.23538691698922776,1.5,450707456,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11836711794137955,""final_simulated_energy"":0.34350522159546604,""food"":0.0,""inference_mean_ms"":0.18888784184431037,""inference_wall_seconds"":0.014166588138323277,""motor_energy_demand"":0.006494778404533863,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006494778404533863,0.7,0.0,not_applicable,stress,clean,190027,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190027.npz,b1d40ce4d888843f560d15a871575597aaf53d7ce6a49f3f04a39a4bd2200a69
completed,,75,0.242494792008074,1.5,450723840,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11846813887357711,""final_simulated_energy"":0.34350183212906127,""food"":0.0,""inference_mean_ms"":0.2084300147059063,""inference_wall_seconds"":0.015632251102942973,""motor_energy_demand"":0.006498167870938778,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006498167870938778,0.7,0.0,not_applicable,stress,clean,190028,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190028.npz,ed1f9d3f950b108b8e12d8845a47b5dea08c7dbe4c33bf5bb4421c7cb2128159
completed,,75,0.24807904101908207,1.5,450723840,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.03101379289291799,""final_simulated_energy"":0.5022114176147434,""food"":0.31037505298852913,""inference_mean_ms"":0.20503279908249775,""inference_wall_seconds"":0.015377459931187332,""motor_energy_demand"":0.00297610887952149,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.31037505298852913,0,0.00297610887952149,0.38962494701147093,0.0,not_applicable,stress,clean,190029,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190029.npz,c9600f89c56c2cc59355dac503291de3b78da991d84ef090266a06552445640d
completed,,75,0.2431587080063764,1.5,450740224,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11825494587421417,""final_simulated_energy"":0.34350863913536067,""food"":0.0,""inference_mean_ms"":0.19335054598438242,""inference_wall_seconds"":0.014501290948828682,""motor_energy_demand"":0.006491360864639283,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006491360864639283,0.7,0.0,not_applicable,stress,clean,190030,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--clean--190030.npz,20520bfc438ec8b09c5cc4fb1ccc03a6d5b0884ec0ce742e50a91270e904418d
completed,,75,0.23491545801516622,1.5,450756608,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11735340341925621,""final_simulated_energy"":0.343533203716725,""food"":0.0,""inference_mean_ms"":0.18455939871879914,""inference_wall_seconds"":0.013841954903909937,""motor_energy_demand"":0.006466796283274889,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006466796283274889,0.7,0.0,not_applicable,stress,visual_noise,190001,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190001.npz,75d14183fe8297fcf47e6b12426e29f8e35c22136fcd007d4d24987fd3ebfa1e
completed,,75,0.23972233399399556,1.5,450789376,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11703717410564422,""final_simulated_energy"":0.34354165578067275,""food"":0.0,""inference_mean_ms"":0.19841781390520433,""inference_wall_seconds"":0.014881336042890325,""motor_energy_demand"":0.006458344219326974,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006458344219326974,0.7,0.0,not_applicable,stress,visual_noise,190002,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190002.npz,63e38b5f22f32cffa70163b25405469d6955707489727e25fba182da508cba1d
completed,,75,0.2439861659950111,1.5,450805760,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11644603446125984,""final_simulated_energy"":0.3435585589624942,""food"":0.0,""inference_mean_ms"":0.1955905486829579,""inference_wall_seconds"":0.014669291151221842,""motor_energy_demand"":0.006441441037505865,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006441441037505865,0.7,0.0,not_applicable,stress,visual_noise,190003,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190003.npz,d8265ffcc8b9fad7131a0f0075f38ac9217f00a9a16d24bbff9cbdc57603d499
completed,,75,0.24085716699482873,1.5,450822144,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11688008695840836,""final_simulated_energy"":0.34354716067522706,""food"":0.0,""inference_mean_ms"":0.19004497483062247,""inference_wall_seconds"":0.014253373112296686,""motor_energy_demand"":0.006452839324772358,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006452839324772358,0.7,0.0,not_applicable,stress,visual_noise,190004,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190004.npz,49f70975bf29af3bcbe34ac7c879dc8e0635c387480613cd894ba0aa213cfc81
completed,,75,0.23902679199818522,1.5,450822144,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11671044662594796,""final_simulated_energy"":0.34355016029909247,""food"":0.0,""inference_mean_ms"":0.19029775906043747,""inference_wall_seconds"":0.014272331929532811,""motor_energy_demand"":0.006449839700907468,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006449839700907468,0.7,0.0,not_applicable,stress,visual_noise,190005,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190005.npz,07abc8efc797e38d579764a5ab084901c981a045b85395cd69e7cb007051523b
completed,,75,0.24073887499980628,1.5,450838528,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11736727252602577,""final_simulated_energy"":0.3435316791410745,""food"":0.0,""inference_mean_ms"":0.19159276193628708,""inference_wall_seconds"":0.014369457145221531,""motor_energy_demand"":0.0064683208589255805,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.0064683208589255805,0.7,0.0,not_applicable,stress,visual_noise,190006,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190006.npz,96515dae0aeae74b590293b6e1ca22cf000dd9ce68c0456e0fc00167c1b3f4d1
completed,,75,0.2438398749800399,1.5,450838528,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.1174902468919754,""final_simulated_energy"":0.34352757063090766,""food"":0.0,""inference_mean_ms"":0.19575778705378374,""inference_wall_seconds"":0.01468183402903378,""motor_energy_demand"":0.006472429369091988,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006472429369091988,0.7,0.0,not_applicable,stress,visual_noise,190007,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190007.npz,82bb9f3199eaf1e0dbe4649007ea7d118f42f536b479f8b916410096f51604dc
completed,,75,0.2414417499967385,1.5,450838528,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11710806429386139,""final_simulated_energy"":0.3435383756166702,""food"":0.0,""inference_mean_ms"":0.19435885517547527,""inference_wall_seconds"":0.014576914138160646,""motor_energy_demand"":0.006461624383330345,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006461624383330345,0.7,0.0,not_applicable,stress,visual_noise,190008,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190008.npz,7dae692bffdc69e8cc6582d4241922beb809165b93bb42f7f218a5c3453be71f
completed,,75,0.24151387499296106,1.5,450838528,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.028993110414594413,""final_simulated_energy"":0.5072610640960741,""food"":0.3201257333159446,""inference_mean_ms"":0.18853167964455983,""inference_wall_seconds"":0.014139875973341987,""motor_energy_demand"":0.0028018025618977843,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.3201257333159446,0,0.0028018025618977843,0.37987426668405555,0.0,not_applicable,stress,visual_noise,190009,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190009.npz,b0ee3bb92703e3611bcdb51faa32b32c515a7440bda8bc4ae18e7d80691eb990
completed,,75,0.24160004200530238,1.5,450838528,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11660734444856644,""final_simulated_energy"":0.34355540276676444,""food"":0.0,""inference_mean_ms"":0.19696326499494413,""inference_wall_seconds"":0.01477224487462081,""motor_energy_demand"":0.006444597233235837,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006444597233235837,0.7,0.0,not_applicable,stress,visual_noise,190010,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190010.npz,2540aa83d8d4b7bbc08ef4019d29f5fa17b461c2d6cc78851bda158c4ad911d4
completed,,75,0.24594837499898858,1.5,450838528,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11751487448811532,""final_simulated_energy"":0.343527657784373,""food"":0.0,""inference_mean_ms"":0.20580046771404645,""inference_wall_seconds"":0.015435035078553483,""motor_energy_demand"":0.006472342215627432,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006472342215627432,0.7,0.0,not_applicable,stress,visual_noise,190011,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190011.npz,cd7be3ba0b22aa536f62b4020798e1688bdbd91408a6510c2d92da1648a92643
completed,,75,0.24513333299546503,1.5,450854912,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11657561793923378,""final_simulated_energy"":0.34355472618535177,""food"":0.0,""inference_mean_ms"":0.19803612027317286,""inference_wall_seconds"":0.014852709020487964,""motor_energy_demand"":0.00644527381464839,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.00644527381464839,0.7,0.0,not_applicable,stress,visual_noise,190012,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190012.npz,582c82275b13fda5b15a3ead7a334d1ac72e188c038282d2d9c9babcef60178f
completed,,75,0.24240516699501313,1.5,450854912,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11721281304955483,""final_simulated_energy"":0.34353235817804917,""food"":0.0,""inference_mean_ms"":0.18834440115218362,""inference_wall_seconds"":0.014125830086413771,""motor_energy_demand"":0.006467641821950675,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006467641821950675,0.7,0.0,not_applicable,stress,visual_noise,190013,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190013.npz,f431368c27ed9a677a9483027fb1b4d3b20e0c2387d04bf0cb3bf065acd05b0a
completed,,75,0.24468291699304245,1.5,450854912,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11710102289915085,""final_simulated_energy"":0.3435397135171294,""food"":0.0,""inference_mean_ms"":0.1971360567646722,""inference_wall_seconds"":0.014785204257350415,""motor_energy_demand"":0.0064602864828705794,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.0064602864828705794,0.7,0.0,not_applicable,stress,visual_noise,190014,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190014.npz,472017fbcd22634f8a248acf8a8fb49ed356332034168fc8471168495f7682bd
completed,,75,0.2452020829950925,1.5,450854912,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.03754481615498662,""final_simulated_energy"":0.4930163389422365,""food"":0.29246993362903595,""inference_mean_ms"":0.19666775750617185,""inference_wall_seconds"":0.01475008181296289,""motor_energy_demand"":0.0032186278722807766,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.29246993362903595,0,0.0032186278722807766,0.40753006637096467,0.0,not_applicable,stress,visual_noise,190015,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190015.npz,cfabd03ef66c1175eab170dc9484727bcdd06ebbf839531f14a7b864d24207e4
completed,,75,0.24047575000440702,1.5,450871296,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11678474634885788,""final_simulated_energy"":0.3435478925672172,""food"":0.0,""inference_mean_ms"":0.1874349731951952,""inference_wall_seconds"":0.01405762298963964,""motor_energy_demand"":0.00645210743278265,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.00645210743278265,0.7,0.0,not_applicable,stress,visual_noise,190016,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190016.npz,447dd4d14c16901c40c4e69a9e62aad837527fae1a00cecae6df5ee969dfdbd6
completed,,75,0.23443774998304434,1.5,450904064,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11708710968494415,""final_simulated_energy"":0.3435391275531049,""food"":0.0,""inference_mean_ms"":0.18171773330929378,""inference_wall_seconds"":0.013628829998197034,""motor_energy_demand"":0.006460872446894646,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006460872446894646,0.7,0.0,not_applicable,stress,visual_noise,190017,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190017.npz,4f3c332eea653bde7b2bc153366be0588d0fa7fc84726faa7f8f6a57ef3373d8
completed,,75,0.26001770902075805,1.5,450920448,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11664147511124612,""final_simulated_energy"":0.34355374318495424,""food"":0.0,""inference_mean_ms"":0.2230550538903723,""inference_wall_seconds"":0.016729129041777924,""motor_energy_demand"":0.006446256815046072,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006446256815046072,0.7,0.0,not_applicable,stress,visual_noise,190018,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190018.npz,a8b393e1ce1fe6997711bf054a9b886665c89c2aba389722c99dac23b26a6bd9
completed,,75,0.24810058300499804,1.5,450920448,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11753349497914314,""final_simulated_energy"":0.34352506197109844,""food"":0.0,""inference_mean_ms"":0.20560052207050222,""inference_wall_seconds"":0.015420039155287668,""motor_energy_demand"":0.006474938028901815,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006474938028901815,0.7,0.0,not_applicable,stress,visual_noise,190019,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190019.npz,48612894553790be27adede640fbb692cc85e55d8ad9447f477c27312859697e
completed,,75,0.24077666699304245,1.5,450920448,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.1168821981549263,""final_simulated_energy"":0.343545664196908,""food"":0.0,""inference_mean_ms"":0.18720500015964112,""inference_wall_seconds"":0.014040375011973083,""motor_energy_demand"":0.006454335803091526,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006454335803091526,0.7,0.0,not_applicable,stress,visual_noise,190020,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190020.npz,3ef95e2cc0d8b9d085573a8d95f5ee6bc9fbf07f2cc82316a80d0c81e0afe59e
completed,,75,0.24145008300547488,1.5,450936832,"[{""baseline_escape_drive"":null,""collision_substeps"":0,""escape_drive_integral"":0.11701552867889405,""final_simulated_energy"":0.3435426124280695,""food"":0.0,""inference_mean_ms"":0.18831939902156591,""inference_wall_seconds"":0.014123954926617444,""motor_energy_demand"":0.006457387571930885,""reaction_seconds"":null,""recovery_seconds"":null,""simulation_seconds"":1.5}]",0.0,0,0.006457387571930885,0.7,0.0,not_applicable,stress,visual_noise,190021,feedforward-202,"[""feedforward-202""]",75,aa4b3cee902019b16faa0c35609e9e3aa006dbc0e2621dfb08ceab6de62fa6fb,stress--feedforward-202--visual_noise--190021.npz,0e50502466ee857852e787d64f4e1bd4bdb609b7cd8ce0b8223d856664c00bec
