scenario,controller,ablation,environment_units,completed,status_counts_completed,response_fraction,preactivated_fraction,food_mean,food_ci95_low,food_ci95_high,food_defined_units,collision_substeps_mean,collision_substeps_ci95_low,collision_substeps_ci95_high,collision_substeps_defined_units,motor_energy_demand_mean,motor_energy_demand_ci95_low,motor_energy_demand_ci95_high,motor_energy_demand_defined_units,final_simulated_energy_mean,final_simulated_energy_ci95_low,final_simulated_energy_ci95_high,final_simulated_energy_defined_units,escape_drive_integral_mean,escape_drive_integral_ci95_low,escape_drive_integral_ci95_high,escape_drive_integral_defined_units,inference_mean_ms_mean,inference_mean_ms_ci95_low,inference_mean_ms_ci95_high,inference_mean_ms_defined_units,reaction_seconds_mean,reaction_seconds_ci95_low,reaction_seconds_ci95_high,reaction_seconds_defined_units,recovery_seconds_mean,recovery_seconds_ci95_low,recovery_seconds_ci95_high,recovery_seconds_defined_units
A_static,hybrid-202,reflex_off,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.02495493286364277,0.02491431865172412,0.024994412074287237,30,0.8250450671363574,0.8250046203772704,0.825085895752905,30,1.0756480179131032,1.0729846704033512,1.078139007161806,30,0.11762972632034992,0.11691134452000067,0.11837170664124035,30,,,,0,,,,0
A_static,hybrid-303,none,30,30,30,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.03639756692196926,0.03637077147136678,0.03642778445264798,30,0.8136024330780308,0.813572655524395,0.813629316737129,30,1.8513078702092172,1.8493145501683155,1.8536283686732253,30,0.23127949415356852,0.21883184860707844,0.24489490948981257,30,,,,0,,,,0
A_static,hybrid-303,reflex_off,30,30,30,0.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.03633245936375857,0.03632269115518381,0.03634257354287555,30,0.8136675406362414,0.8136583743267759,0.8136771801101624,30,1.8469561842878661,1.846430946015318,1.8474401652336119,30,0.11776961070912269,0.11710980861753342,0.11851862822683566,30,,,,0,,,,0
A_static,random,none,30,30,30,0.9666666666666667,0.43333333333333335,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.020743716957269738,0.020420908122885394,0.021095574401095298,30,0.8292562830427302,0.8288859183168044,0.8295836131684741,30,0.9822953728867707,0.9589427673376004,1.0072971185447228,30,0.01620765693951398,0.015604061651053295,0.016931278190895682,30,0.057241379310344835,0.03931034482758621,0.07793103448275863,29,,,,0
A_static,recurrent-101,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.0169272975594302,0.016915283409125355,0.016939620586881043,30,0.8330727024405696,0.8330597602553178,0.8330845812401283,30,0.8001230216721694,0.7995119136822721,0.8007785318737229,30,0.1420838740111018,0.13987678815004376,0.1444960283166438,30,,,,0,,,,0
A_static,recurrent-202,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.012587703168819348,0.012585094442009427,0.012590217485646656,30,0.8374122968311807,0.8374098601530447,0.8374148932030226,30,0.2976464498142402,0.297543170396487,0.297746723005424,30,0.13967102545818003,0.1383537364723452,0.141187324989005,30,,,,0,,,,0
A_static,recurrent-303,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.012521595819254716,0.012508889719493686,0.012533370307500659,30,0.837478404180745,0.8374663189985397,0.8374904941978613,30,0.2884538662234942,0.28780426324655617,0.2890830030749241,30,0.15346754254035963,0.14963967348036628,0.1578054366009989,30,,,,0,,,,0
A_static,rule,none,30,30,30,0.1,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.005749999999999996,0.0055999999999999965,0.005929999999999997,30,0.8442499999999941,0.8440699999999942,0.8443999999999942,30,0.01,0.0,0.022000000000000002,30,0.018205928975172963,0.017184868959157027,0.019257464124530086,30,1.5866666666666667,1.5,1.74,3,,,,0
A_static,untrained,none,30,30,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.008579871017564127,0.008579512325777682,0.00858017114321199,30,0.8414201289824356,0.8414198093286035,0.8414204900813104,30,0.23842188963790736,0.23841102093669278,0.23843188780633118,30,0.40237801580224186,0.3562713258446214,0.45667912152372686,30,,,,0,,,,0
A_translation,connectome,none,30,30,30,0.9666666666666667,0.06666666666666667,0.0,0.0,0.0,30,0.0,0.0,0.0,30,0.01765807105421306,0.01597269269687046,0.01938889387450403,30,0.8323419289457871,0.8306314222944817,0.8340122896319903,30,0.9836196919803216,0.8694600283991385,1.1065843081787798,30,60.867641092195605,56.15777071908427,67.14998745587108,30,0.1993103448275862,0.1296379310344828,0.2827586206896551,29,,,,0
