controller,ablation,scenario,environment_seed,neural_repeat,status,completed_windows,simulation_seconds,wall_seconds,food,collision_substeps,motor_energy_demand,final_simulated_energy,escape_drive_integral,inference_mean_ms,reaction_seconds,recovery_seconds,reaction_status,recovery_status,baseline_escape_drive,preactivated,sampled_peak_process_rss_bytes,rss_sampling,reflex_interventions,physical_energy_debit,physical_energy_debit_status
feedforward-303,none,A_translation,90018,0,completed,100,2.0,0.03798987498157658,0.0,0,0.004394078493360431,0.8456059215066397,0.03451085722073913,0.11680958879878744,,,no_response,not_applicable,0.016067010536789893,False,463060992,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90019,0,completed,100,2.0,0.037931291008135304,0.0,0,0.004393957491219044,0.8456060425087811,0.03446015700697899,0.11659251962555572,,,no_response,not_applicable,0.017961397022008895,False,463077376,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90020,0,completed,100,2.0,0.03812595800263807,0.0,0,0.004392713334262371,0.8456072866657373,0.03438586574047804,0.11713332874933258,,,no_response,not_applicable,0.017963526025414466,False,463077376,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90021,0,completed,100,2.0,0.03793291701003909,0.0,0,0.004392091119997205,0.845607908880002,0.03439202327281237,0.11637042014626786,,,no_response,not_applicable,0.01592507977038622,False,463110144,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90022,0,completed,100,2.0,0.03784845900372602,0.0,0,0.004398726629912854,0.8456012733700874,0.03478544976562262,0.11612334317760542,,,no_response,not_applicable,0.01639234982430935,False,463110144,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90023,0,completed,100,2.0,0.0397558749828022,0.0,0,0.004388458806481212,0.8456115411935184,0.034189846012741325,0.12545538746053353,,,no_response,not_applicable,0.01698058992624283,False,463110144,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90024,0,completed,100,2.0,0.038681540987454355,0.0,0,0.004384743106365203,0.8456152568936345,0.033897704519331454,0.11928547057323158,,,no_response,not_applicable,0.017971420660614967,False,463126528,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90025,0,completed,100,2.0,0.03860125000937842,0.0,0,0.0044032741665840135,0.8455967258334157,0.035055753886699674,0.11980998940998688,,,no_response,not_applicable,0.01746145747601986,False,463126528,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90026,0,completed,100,2.0,0.037828875007107854,0.0,0,0.004393125336579979,0.8456068746634201,0.03445426519960165,0.1163158001145348,,,no_response,not_applicable,0.017019953578710556,False,463126528,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90027,0,completed,100,2.0,0.037701541994465515,0.0,0,0.004402713838517666,0.8455972861614821,0.035023449920117855,0.115632978559006,,,no_response,not_applicable,0.01745538115501404,False,463126528,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90028,0,completed,100,2.0,0.03804737498285249,0.0,0,0.004392712728083134,0.8456072872719173,0.03443955451250076,0.11625124898273498,,,no_response,not_applicable,0.01711773909628391,False,463126528,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90029,0,completed,100,2.0,0.03936070899362676,0.0,0,0.004393070235531776,0.8456069297644678,0.03444067543372512,0.11991834035143256,,,no_response,not_applicable,0.01578848995268345,False,463126528,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_translation,90030,0,completed,100,2.0,0.039298249990679324,0.0,0,0.004397420159578324,0.845602579840422,0.034711732268333434,0.12032039929181337,,,no_response,not_applicable,0.017293622344732286,False,463126528,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90001,0,completed,100,2.0,0.03921420901315287,0.0,0,0.0044102723800390955,0.8455897276199612,0.035478109158575535,0.1198341598501429,,,no_response,not_applicable,0.016335854679346083,False,463142912,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90002,0,completed,100,2.0,0.03932483299286105,0.0,0,0.004409212056025863,0.8455907879439749,0.03542114056646824,0.11991331790341064,,,no_response,not_applicable,0.01728280484676361,False,463142912,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90003,0,completed,100,2.0,0.0393055829918012,0.0,0,0.004403227934949102,0.8455967720650509,0.03501747094094753,0.11992243002168834,,,no_response,not_applicable,0.017970010638237,False,463175680,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90004,0,completed,100,2.0,0.04011762500158511,0.0,0,0.004414839661940932,0.8455851603380588,0.03573920488357544,0.12444785999832675,,,no_response,not_applicable,0.01744685582816601,False,463175680,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90005,0,completed,100,2.0,0.04022566700587049,0.0,0,0.004416975734569133,0.8455830242654302,0.035874108299613,0.12390126794343816,,,no_response,not_applicable,0.017433025315403937,False,463175680,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90006,0,completed,100,2.0,0.04017637501237914,0.0,0,0.004411765240058302,0.8455882347599416,0.0355733622610569,0.12456952885258943,,,no_response,not_applicable,0.01643390916287899,False,463175680,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90007,0,completed,100,2.0,0.03969154099468142,0.0,0,0.004407065157778562,0.8455929348422221,0.03529526013880968,0.12202374986372888,,,no_response,not_applicable,0.017085463181138037,False,463175680,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90008,0,completed,100,2.0,0.04069399999571033,0.0,0,0.004410083182565869,0.8455899168174333,0.03543131526559591,0.12414621043717487,,,no_response,not_applicable,0.017959907278418542,False,463192064,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90009,0,completed,100,2.0,0.04062966597848572,0.0,0,0.004416651566028595,0.8455833484339715,0.035853491723537446,0.12459284014767034,,,no_response,not_applicable,0.01733054406940937,False,463208448,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90010,0,completed,100,2.0,0.04075479099992663,0.0,0,0.004411621819473803,0.8455883781805266,0.035547252371907236,0.12460669997381048,,,no_response,not_applicable,0.017333395034074783,False,463208448,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90011,0,completed,100,2.0,0.04070766700897366,0.0,0,0.004405843084342777,0.8455941569156568,0.03522710904479027,0.12477248237701132,,,no_response,not_applicable,0.017026597261428834,False,463224832,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90012,0,completed,100,2.0,0.04007012498914264,0.0,0,0.004408162503838538,0.8455918374961614,0.035358410365879535,0.1224633105448447,,,no_response,not_applicable,0.01712815836071968,False,463224832,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90013,0,completed,100,2.0,0.04013795798528008,0.0,0,0.00441611861024052,0.8455838813897599,0.03581972192972899,0.12334626313531771,,,no_response,not_applicable,0.01735372133553028,False,463224832,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90014,0,completed,100,2.0,0.04038833300000988,0.0,0,0.0044108145265281205,0.8455891854734713,0.03552036199718714,0.12369378993753344,,,no_response,not_applicable,0.0161264143884182,False,463224832,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90015,0,completed,100,2.0,0.040348082984564826,0.0,0,0.004404642942771315,0.8455953570572278,0.03515729412436485,0.12324329029070213,,,no_response,not_applicable,0.01695217378437519,False,463224832,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90016,0,completed,100,2.0,0.03984300000593066,0.0,0,0.004399872087016701,0.845600127912984,0.03482643309980631,0.12232877197675406,,,no_response,not_applicable,0.017974381893873216,False,463224832,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90017,0,completed,100,2.0,0.04055595799582079,0.0,0,0.004409038271699101,0.8455909617283018,0.03540933923795819,0.1237800213857554,,,no_response,not_applicable,0.01590551119297743,False,463224832,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90018,0,completed,100,2.0,0.04037420800887048,0.0,0,0.004409808024056256,0.8455901919759435,0.0354549353569746,0.12440367077942938,,,no_response,not_applicable,0.016067010536789893,False,463224832,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90019,0,completed,100,2.0,0.04012145800516009,0.0,0,0.004408024073131382,0.8455919759268683,0.03531322728842497,0.12293085921555758,,,no_response,not_applicable,0.017961397022008895,False,463224832,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90020,0,completed,100,2.0,0.04023000001325272,0.0,0,0.004404523404464126,0.8455954765955366,0.03510871041566133,0.12304502772167325,,,no_response,not_applicable,0.017963526025414466,False,463241216,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90021,0,completed,100,2.0,0.0404652500001248,0.0,0,0.004406987510230393,0.8455930124897691,0.03528067050501704,0.1238557804026641,,,no_response,not_applicable,0.01592507977038622,False,463241216,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90022,0,completed,100,2.0,0.04023962499923073,0.0,0,0.004411665039695799,0.8455883349603038,0.03556858576834202,0.12409331946400926,,,no_response,not_applicable,0.01639234982430935,False,463257600,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90023,0,completed,100,2.0,0.04120712500298396,0.0,0,0.004404707103036344,0.8455952928969642,0.03515824221074581,0.12855130044044927,,,no_response,not_applicable,0.01698058992624283,False,463257600,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90024,0,completed,100,2.0,0.03979258399340324,0.0,0,0.004399347169566899,0.8456006528304328,0.03479363916441798,0.12263456854270773,,,no_response,not_applicable,0.017971420660614967,False,463273984,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90025,0,completed,100,2.0,0.039884708006866276,0.0,0,0.004417047089412809,0.8455829529105875,0.03587848227471113,0.12286834011320023,,,no_response,not_applicable,0.01746145747601986,False,463273984,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90026,0,completed,100,2.0,0.039939000009326264,0.0,0,0.0044067474056780345,0.845593252594322,0.035276365317404274,0.12295082822674885,,,no_response,not_applicable,0.017019953578710556,False,463273984,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90027,0,completed,100,2.0,0.04004720802186057,0.0,0,0.004416423074640333,0.8455835769253587,0.03583835765719414,0.12414330820320174,,,no_response,not_applicable,0.01745538115501404,False,463273984,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90028,0,completed,100,2.0,0.04002524999668822,0.0,0,0.004406840085424483,0.8455931599145757,0.03528345752507448,0.12347751035122201,,,no_response,not_applicable,0.01711773909628391,False,463273984,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90029,0,completed,100,2.0,0.04043504100991413,0.0,0,0.004409428428187966,0.845590571571812,0.0354433349147439,0.12539669929537922,,,no_response,not_applicable,0.01578848995268345,False,463273984,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,A_contraction,90030,0,completed,100,2.0,0.04109279200201854,0.0,0,0.004411852655224502,0.8455881473447758,0.03555994659662247,0.12708919879514724,,,no_response,not_applicable,0.017293622344732286,False,463273984,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90001,0,completed,250,5.0,0.0772131249832455,0.0,0,0.010937212809436023,0.8390627871905642,0.09541475631296635,0.12399068183731289,,,not_applicable,not_applicable,,,463437824,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90002,0,completed,250,5.0,0.07625533398822881,0.0,0,0.010970876623615622,0.8390291233763839,0.09369301624596119,0.12198135140351951,,,not_applicable,not_applicable,,,463454208,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90003,0,completed,250,5.0,0.0760753329959698,0.0,0,0.010955077208355068,0.8390449227916444,0.09417509637773037,0.12137283605989069,,,not_applicable,not_applicable,,,463454208,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90004,0,completed,250,5.0,0.07814850000431761,0.0,0,0.010966531622819603,0.83903346837718,0.09394953705370426,0.12475966732017696,,,not_applicable,not_applicable,,,463454208,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90005,0,completed,250,5.0,0.07730879200971685,0.0,0,0.010938652225621045,0.8390613477743781,0.09531834360212088,0.12374183593783528,,,not_applicable,not_applicable,,,463454208,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90006,0,completed,250,5.0,0.0750915420067031,0.0,0,0.010960811122246089,0.8390391888777554,0.09429508365690709,0.11971918097697198,,,not_applicable,not_applicable,,,463470592,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90007,0,completed,250,5.0,0.07376970900804736,0.0,0,0.010946789123453201,0.8390532108765479,0.09512114230543375,0.11745069234166294,,,not_applicable,not_applicable,,,463486976,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90008,0,completed,250,5.0,0.07696920802118257,0.0,0,0.010942471487484874,0.8390575285125178,0.09522338181734086,0.12333786382805556,,,not_applicable,not_applicable,,,463486976,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90009,0,completed,250,5.0,0.08105637499829754,0.0,0,0.01096482069183141,0.8390351793081677,0.09379024676978588,0.13110367220360786,,,not_applicable,not_applicable,,,463503360,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90010,0,completed,250,5.0,0.07523808401310816,0.0,0,0.010935151726044715,0.8390648482739561,0.0953753948956728,0.12078188243322074,,,not_applicable,not_applicable,,,463503360,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90011,0,completed,250,5.0,0.07611075000022538,0.0,0,0.01095782771140337,0.8390421722885953,0.09446233130991459,0.12322384840808809,,,not_applicable,not_applicable,,,463503360,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90012,0,completed,250,5.0,0.07623900001635775,0.0,0,0.010963748334944248,0.839036251665057,0.09414847843348981,0.12239567644428462,,,not_applicable,not_applicable,,,463503360,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90013,0,completed,250,5.0,0.07566150001366623,0.0,0,0.010965431518033149,0.839034568481965,0.09399732489138841,0.12132602115161717,,,not_applicable,not_applicable,,,463503360,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90014,0,completed,250,5.0,0.07674124999903142,0.0,0,0.010936721741966905,0.8390632782580313,0.09536052998155356,0.12300367699936032,,,not_applicable,not_applicable,,,463503360,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90015,0,completed,250,5.0,0.08134699999936856,0.0,0,0.010938122189715505,0.8390618778102835,0.0952036664262414,0.13178202416747808,,,not_applicable,not_applicable,,,463519744,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90016,0,completed,250,5.0,0.07669874999555759,0.0,0,0.010950085033960642,0.8390499149660401,0.09507521178573371,0.12335413123946637,,,not_applicable,not_applicable,,,463519744,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90017,0,completed,250,5.0,0.07656291700550355,0.0,0,0.010948754064403475,0.8390512459355982,0.09489413291215897,0.12320999405346811,,,not_applicable,not_applicable,,,463536128,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90018,0,completed,250,5.0,0.08013324998319149,0.0,0,0.010946398782208561,0.8390536012177906,0.09508784160017968,0.1308973521227017,,,not_applicable,not_applicable,,,463536128,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90019,0,completed,250,5.0,0.09500412500347011,0.0,0,0.010942143114693461,0.8390578568853074,0.09530583165585994,0.1574121565790847,,,not_applicable,not_applicable,,,463536128,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90020,0,completed,250,5.0,0.08123070799047127,0.0,0,0.010941423077024521,0.839058576922974,0.09538485888391733,0.13053970772307366,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90021,0,completed,250,5.0,0.07829350000247359,0.0,0,0.010960263795256615,0.8390397362047434,0.09392897929996252,0.12584068917203695,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90022,0,completed,250,5.0,0.07763791701290756,0.0,0,0.010950949236080053,0.8390490507639187,0.09472245141863823,0.12483153317589314,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90023,0,completed,250,5.0,0.07806041699950583,0.0,0,0.010957735329158605,0.8390422646708416,0.09404099389910699,0.12472448416519911,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90024,0,completed,250,5.0,0.07427762498264201,0.0,0,0.01096012692295015,0.8390398730770475,0.09444014258682729,0.11896397511009127,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90025,0,completed,250,5.0,0.07635795799433254,0.0,0,0.010946043377667667,0.839053956622332,0.09534621499478817,0.12177778710611165,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90026,0,completed,250,5.0,0.09083779199863784,0.0,0,0.010961638904325664,0.8390383610956739,0.09376869540661574,0.14868820866104215,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90027,0,completed,250,5.0,0.07764899998437613,0.0,0,0.010970556983090936,0.8390294430169091,0.09365540437400341,0.1257631842745468,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90028,0,completed,250,5.0,0.08206149999750778,0.0,0,0.010946838732287289,0.8390531612677125,0.0953034582734108,0.13359183678403497,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90029,0,completed,250,5.0,0.10635062502115034,0.0,0,0.010940835895873606,0.8390591641041262,0.09507564887404442,0.19836713548284024,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_food,90030,0,completed,250,5.0,0.0793698749912437,0.0,0,0.010959714045003057,0.8390402859549974,0.09424554958939553,0.1280120472656563,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,0.0,not_applicable
feedforward-303,none,B_danger,90001,0,completed,250,5.0,0.11329275000025518,0.0,0,0.010784036460928619,0.6352159635390732,0.08349025996401906,0.13778649538289756,,,not_applicable,not_applicable,,,463552512,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90002,0,completed,250,5.0,0.10852491701371036,0.0,0,0.010883237456660718,0.8391167625433388,0.08773190604522825,0.12967631197534502,,,not_applicable,not_applicable,,,463568896,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90003,0,completed,250,5.0,0.10598029100219719,0.0,0,0.010866270323358476,0.8391337296766427,0.08805696666240692,0.126397640327923,,,not_applicable,not_applicable,,,463585280,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90004,0,completed,250,5.0,0.123890124988975,0.0,0,0.010881923040468245,0.8391180769595298,0.08815116679295898,0.1483390007633716,,,not_applicable,not_applicable,,,463585280,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90005,0,completed,250,5.0,0.10864379198756069,0.0,0,0.010793450581245125,0.5592065494187547,0.08340784268453717,0.12903711898252368,,,not_applicable,not_applicable,,,463585280,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90006,0,completed,250,5.0,0.11189562501385808,0.0,0,0.01085420077940449,0.8391457992205952,0.08687181400135159,0.13346502871718258,,,not_applicable,not_applicable,,,463618048,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90007,0,completed,250,5.0,0.10629554200568236,0.0,0,0.010797969810329378,0.7632020301896704,0.08414183285087347,0.12670497258659452,,,not_applicable,not_applicable,,,463618048,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90008,0,completed,250,5.0,0.12376650000805967,0.0,0,0.010777566701192409,0.7282224332988083,0.08279528383165598,0.1502931471914053,,,not_applicable,not_applicable,,,463618048,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90009,0,completed,250,5.0,0.1146687500004191,0.0,0,0.010875893520787359,0.8391241064792135,0.08769240148365498,0.1376640001544729,,,not_applicable,not_applicable,,,439271424,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90010,0,completed,250,5.0,0.10847470900625922,0.0,0,0.010742261839658023,0.6712577381603423,0.08087262155488134,0.1279731885297224,,,not_applicable,not_applicable,,,439287808,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90011,0,completed,250,5.0,0.10251837500254624,0.0,0,0.01085330963851884,0.8391466903614829,0.08715267637744546,0.12096686440054327,,,not_applicable,not_applicable,,,439287808,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90012,0,completed,250,5.0,0.1021354170225095,0.0,0,0.010873150595352054,0.8391268494046477,0.08789647258818149,0.11997585534118116,,,not_applicable,not_applicable,,,439287808,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90013,0,completed,250,5.0,0.10262954200152308,0.0,0,0.010838891353253274,0.8391611086467478,0.08518533313646913,0.12104963522870094,,,not_applicable,not_applicable,,,439287808,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90014,0,completed,250,5.0,0.09988829100620933,0.0,0,0.010770794004257768,0.6782292059957449,0.08297346808016301,0.11772966443095356,,,not_applicable,not_applicable,,,439304192,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90015,0,completed,250,5.0,0.10832141700666398,0.0,0,0.010814591366369277,0.5581854086336311,0.08444505440071225,0.12769636430311948,,,not_applicable,not_applicable,,,439304192,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90016,0,completed,250,5.0,0.10260325000854209,0.0,0,0.01079539755910635,0.8392046024408933,0.08393855268135667,0.12225032772403209,,,not_applicable,not_applicable,,,439320576,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90017,0,completed,250,5.0,0.0995110000076238,0.0,0,0.010812497683148832,0.8391875023168524,0.0851074562035501,0.11771214008331299,,,not_applicable,not_applicable,,,439336960,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90018,0,completed,250,5.0,0.10191091601154767,0.0,0,0.01080683562193066,0.83919316437807,0.08504331257194281,0.12015183875337243,,,not_applicable,not_applicable,,,439336960,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90019,0,completed,250,5.0,0.10315912499208935,0.0,0,0.010783677726034075,0.8392163222739665,0.08368073610588908,0.1234653319697827,,,not_applicable,not_applicable,,,439336960,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90020,0,completed,250,5.0,0.10292995799682103,0.0,0,0.010757905610874297,0.7052420943891237,0.08162423025816679,0.12249413970857859,,,not_applicable,not_applicable,,,439336960,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90021,0,completed,250,5.0,0.10334020800655708,0.0,0,0.010875929321777075,0.8391240706782227,0.0881371028162539,0.12254966387990864,,,not_applicable,not_applicable,,,439353344,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90022,0,completed,250,5.0,0.10926654198556207,0.0,0,0.010835742659624666,0.8391642573403763,0.08652520230039955,0.13081167708151042,,,not_applicable,not_applicable,,,439353344,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90023,0,completed,250,5.0,0.11204416598775424,0.0,0,0.01086961917916313,0.8391303808208374,0.08797635046765208,0.13390067557338625,,,not_applicable,not_applicable,,,430522368,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90024,0,completed,250,5.0,0.19229458400513977,0.0,0,0.01084970050526783,0.8391502994947301,0.08676604537293316,0.20332167576998472,,,not_applicable,not_applicable,,,427114496,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90025,0,completed,250,5.0,0.1136619159951806,0.0,0,0.01081239724745974,0.556187602752539,0.08443465994670987,0.13487982866354287,,,not_applicable,not_applicable,,,426737664,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90026,0,completed,250,5.0,0.10806183400563896,0.0,0,0.010877013736329974,0.8391229862636683,0.08799782246351243,0.12718915520235896,,,not_applicable,not_applicable,,,426737664,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90027,0,completed,250,5.0,0.10401612499845214,0.0,0,0.010870871775019915,0.839129128224981,0.08682931171730161,0.12213866028469055,,,not_applicable,not_applicable,,,426754048,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
feedforward-303,none,B_danger,90028,0,completed,250,5.0,0.10387600000831299,0.0,0,0.01077937555935234,0.8392206244406467,0.08313287327066064,0.12308937497436999,,,not_applicable,not_applicable,,,426754048,before episode and after each completed action window; transient allocations may be missed,0,,not_measured_at_body_substep
